class,AA_Kmer2,AC_Kmer2,AG_Kmer2,AU_Kmer2,CA_Kmer2,CC_Kmer2,CG_Kmer2,CU_Kmer2,GA_Kmer2,GC_Kmer2,GG_Kmer2,GU_Kmer2,UA_Kmer2,UC_Kmer2,UG_Kmer2,UU_Kmer2,AA_PC-PseDNC-General,AC_PC-PseDNC-General,AG_PC-PseDNC-General,AU_PC-PseDNC-General,CA_PC-PseDNC-General,CC_PC-PseDNC-General,CG_PC-PseDNC-General,CU_PC-PseDNC-General,GA_PC-PseDNC-General,GC_PC-PseDNC-General,GG_PC-PseDNC-General,GU_PC-PseDNC-General,UA_PC-PseDNC-General,UC_PC-PseDNC-General,UG_PC-PseDNC-General,UU_PC-PseDNC-General,lambda1_PC-PseDNC-General,lambda2_PC-PseDNC-General,lambda3_PC-PseDNC-General,lambda4_PC-PseDNC-General,lambda5_PC-PseDNC-General,lambda6_PC-PseDNC-General,lambda7_PC-PseDNC-General,lambda8_PC-PseDNC-General,lambda9_PC-PseDNC-General,lambda10_PC-PseDNC-General,1_DAC,2_DAC,3_DAC,4_DAC,5_DAC,6_DAC,7_DAC,8_DAC,9_DAC,10_DAC,11_DAC,12_DAC,13_DAC,14_DAC,15_DAC,16_DAC,17_DAC,18_DAC,19_DAC,20_DAC,21_DAC,22_DAC,23_DAC,24_DAC,25_DAC,26_DAC,27_DAC,28_DAC,29_DAC,30_DAC,31_DAC,32_DAC,33_DAC,34_DAC,35_DAC,36_DAC,37_DAC,38_DAC,39_DAC,40_DAC,41_DAC,42_DAC,43_DAC,44_DAC,45_DAC,46_DAC,47_DAC,48_DAC,49_DAC,50_DAC,51_DAC,52_DAC,53_DAC,54_DAC,55_DAC,56_DAC,57_DAC,58_DAC,59_DAC,60_DAC
0,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.05,0.0,0.0,0.05,0.1,0.2,0.05,0.15,0.03,0.0,0.0,0.091,0.0,0.0,0.0,0.121,0.03,0.0,0.0,0.03,0.06,0.121,0.03,0.091,0.047,0.048,0.041,0.048,0.018,0.042,0.046,0.038,0.045,0.023,-0.001,-0.655,-0.055,-0.116,-0.001,-0.004,0.001,-1.073,0.014,-1.006,-0.021,-0.022,0.001,0.162,-0.173,0.319,-0.006,-0.004,-0.003,1.461,-0.271,-0.763,-0.002,-0.011,0.001,2.782,0.048,0.982,0.042,0.015,-0.0,0.31,0.031,4.59,0.035,0.002,-0.001,-0.126,0.099,3.324,0.007,-0.034,0.002,1.82,0.107,5.026,0.035,0.0,-0.003,2.209,-0.245,1.804,0.045,0.001,-0.001,2.207,-0.197,1.021,0.054,0.019
0,0.2,0.15,0.05,0.05,0.2,0.0,0.0,0.05,0.0,0.1,0.05,0.0,0.0,0.05,0.05,0.05,0.094,0.07,0.023,0.023,0.094,0.0,0.0,0.023,0.0,0.047,0.023,0.0,0.0,0.023,0.023,0.023,0.062,0.048,0.046,0.057,0.06,0.04,0.066,0.038,0.055,0.061,-0.0,-1.244,0.093,-0.38,-0.001,0.001,-0.003,-0.173,-0.203,0.965,0.017,-0.007,0.001,1.153,-0.063,0.328,0.014,-0.005,-0.003,1.113,-0.058,1.01,0.021,0.013,-0.001,0.561,0.148,3.274,0.024,0.027,0.003,1.629,0.02,5.301,0.047,0.029,-0.004,0.137,-0.258,-3.016,0.05,0.024,-0.001,-0.216,-0.24,-3.281,0.025,-0.013,0.001,-2.329,-0.04,-3.287,0.054,-0.01,-0.005,-2.673,0.153,-1.221,0.067,0.012
0,0.05,0.1,0.05,0.05,0.05,0.0,0.0,0.1,0.1,0.0,0.05,0.1,0.1,0.05,0.1,0.1,0.025,0.05,0.025,0.025,0.025,0.0,0.0,0.05,0.05,0.0,0.025,0.05,0.05,0.025,0.05,0.05,0.066,0.048,0.061,0.029,0.055,0.047,0.055,0.04,0.045,0.053,0.003,-1.925,0.167,-0.199,-0.0,0.004,0.004,1.745,0.151,-1.199,0.0,0.011,-0.002,-1.057,0.103,-1.731,-0.021,-0.016,-0.002,2.441,-0.237,-1.141,0.007,-0.014,-0.004,-0.741,-0.154,1.761,0.001,-0.019,-0.006,1.652,-0.315,1.041,0.006,-0.013,-0.007,2.234,-0.329,1.749,0.022,0.002,-0.006,2.132,-0.178,0.829,0.022,0.007,-0.001,2.13,-0.041,2.555,0.046,0.036,-0.003,2.974,0.059,3.774,0.071,0.073
0,0.05,0.0,0.05,0.05,0.05,0.15,0.0,0.1,0.0,0.0,0.05,0.1,0.05,0.15,0.05,0.15,0.029,0.0,0.029,0.029,0.029,0.087,0.0,0.058,0.0,0.0,0.029,0.058,0.029,0.087,0.029,0.087,0.057,0.039,0.037,0.046,0.039,0.037,0.038,0.042,0.032,0.051,0.002,-1.596,0.084,0.039,-0.001,0.01,-0.003,1.153,-0.201,0.716,0.015,0.022,-0.002,1.064,-0.11,3.65,0.01,0.024,0.001,-0.592,0.109,2.984,-0.016,-0.007,-0.001,2.319,-0.006,1.691,-0.012,0.013,-0.001,0.229,-0.137,0.752,-0.023,0.001,-0.001,0.034,0.053,4.437,-0.035,0.001,-0.002,-1.308,0.022,6.07,0.01,0.017,-0.002,-0.759,-0.089,5.091,-0.02,0.004,0.003,-1.743,-0.06,7.321,0.003,0.022
0,0.05,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.1,0.2,0.0,0.0,0.25,0.2,0.023,0.0,0.023,0.023,0.023,0.0,0.0,0.0,0.0,0.023,0.045,0.09,0.0,0.0,0.113,0.09,0.068,0.054,0.045,0.067,0.041,0.04,0.069,0.032,0.064,0.069,0.0,-1.639,-0.176,-0.49,-0.002,0.002,-0.002,-1.484,0.069,0.784,0.016,-0.009,0.002,-0.118,-0.157,2.378,0.018,0.0,-0.002,-1.851,0.008,2.734,0.019,0.018,-0.0,2.661,0.061,2.407,0.012,0.03,0.004,0.278,0.019,1.53,-0.024,-0.01,-0.002,-4.84,0.274,2.595,0.001,-0.016,-0.005,1.721,-0.312,2.132,-0.018,-0.024,-0.004,-3.64,0.018,3.081,0.01,-0.042,-0.004,-4.033,-0.196,5.474,0.014,-0.019
0,0.0,0.0,0.05,0.25,0.0,0.0,0.0,0.0,0.05,0.0,0.1,0.05,0.25,0.0,0.1,0.15,0.0,0.0,0.026,0.129,0.0,0.0,0.0,0.0,0.026,0.0,0.051,0.026,0.129,0.0,0.051,0.077,0.057,0.036,0.057,0.03,0.049,0.042,0.056,0.059,0.045,0.053,0.002,-1.223,0.055,-0.006,0.001,0.009,0.002,2.516,0.226,0.064,-0.001,0.003,0.002,-1.154,-0.239,-0.09,-0.014,-0.025,0.001,-0.239,-0.013,-0.141,-0.027,-0.053,0.001,-2.346,-0.27,1.337,0.004,-0.063,0.0,-1.24,-0.0,-0.62,0.004,-0.062,0.0,-2.938,-0.216,-0.798,-0.028,-0.098,-0.001,-3.152,-0.093,4.158,-0.045,-0.116,-0.001,-3.169,-0.202,4.478,-0.051,-0.122,-0.003,-3.017,-0.078,8.063,-0.034,-0.106
0,0.05,0.05,0.0,0.05,0.1,0.2,0.0,0.15,0.0,0.05,0.05,0.05,0.0,0.15,0.1,0.0,0.029,0.029,0.0,0.029,0.058,0.116,0.0,0.087,0.0,0.029,0.029,0.029,0.0,0.087,0.058,0.0,0.054,0.037,0.048,0.034,0.035,0.036,0.039,0.028,0.056,0.051,-0.002,-1.031,0.002,-0.169,0.0,0.005,0.002,0.092,-0.054,3.205,-0.009,0.002,-0.001,1.018,-0.051,2.288,-0.003,0.015,-0.001,2.715,0.032,3.99,0.016,0.042,-0.0,1.919,0.091,5.849,0.051,0.058,-0.001,1.499,-0.039,5.688,0.032,0.053,0.003,1.291,0.004,10.166,0.029,0.078,-0.004,2.851,0.045,10.004,0.009,0.041,0.002,0.224,-0.019,9.933,-0.007,0.004,-0.002,0.59,0.001,9.584,-0.043,-0.001
0,0.0,0.0,0.05,0.1,0.05,0.15,0.0,0.15,0.0,0.05,0.0,0.05,0.1,0.1,0.05,0.15,0.0,0.0,0.028,0.057,0.028,0.085,0.0,0.085,0.0,0.028,0.0,0.028,0.057,0.057,0.028,0.085,0.053,0.047,0.039,0.041,0.038,0.043,0.049,0.031,0.035,0.056,0.001,-0.701,-0.085,-0.59,-0.001,0.016,-0.001,0.137,-0.079,-2.611,0.005,0.021,-0.002,-0.682,-0.031,-2.87,0.003,0.02,-0.003,0.202,-0.034,-0.849,-0.003,0.022,0.001,0.72,0.004,-7.225,0.002,0.029,0.003,-0.205,0.11,-3.602,-0.008,0.027,-0.001,-0.773,-0.057,-3.219,0.037,0.032,0.002,-0.42,0.039,-3.969,0.005,0.024,0.001,0.222,0.109,-2.766,0.03,0.06,-0.001,-0.018,-0.217,-1.458,0.057,0.105
0,0.0,0.0,0.05,0.05,0.0,0.3,0.0,0.2,0.05,0.05,0.0,0.0,0.0,0.15,0.05,0.1,0.0,0.0,0.034,0.034,0.0,0.206,0.0,0.138,0.034,0.034,0.0,0.0,0.0,0.103,0.034,0.069,0.037,0.029,0.025,0.034,0.024,0.033,0.033,0.031,0.035,0.031,-0.001,-0.236,0.063,-0.346,0.001,0.012,0.0,1.134,0.025,-6.132,0.012,0.018,0.0,0.345,0.039,-4.854,0.053,0.024,-0.001,0.393,-0.074,-2.645,0.054,0.033,0.001,-0.075,-0.065,-2.674,0.037,0.024,-0.0,-0.377,-0.095,0.365,0.041,0.038,-0.001,-0.16,-0.117,-0.745,0.038,0.034,-0.001,-0.474,-0.179,-1.789,0.016,0.028,0.0,0.373,-0.132,-0.206,0.05,0.071,-0.001,1.207,-0.028,2.568,0.09,0.111
0,0.05,0.05,0.1,0.05,0.05,0.05,0.0,0.05,0.1,0.0,0.1,0.1,0.1,0.05,0.1,0.05,0.025,0.025,0.049,0.025,0.025,0.025,0.0,0.025,0.049,0.0,0.049,0.049,0.049,0.025,0.049,0.025,0.061,0.055,0.043,0.048,0.041,0.051,0.044,0.043,0.058,0.064,-0.001,-1.698,-0.046,0.066,-0.003,-0.003,0.002,-2.468,0.066,-1.143,-0.015,-0.023,-0.003,-1.568,0.027,-0.375,0.016,-0.014,0.0,-0.331,-0.116,-1.293,0.023,-0.014,-0.005,-1.992,-0.064,-2.168,0.005,-0.044,-0.002,-3.765,-0.082,1.188,-0.007,-0.053,-0.0,-1.411,-0.074,2.061,0.011,-0.027,-0.001,-2.673,0.088,0.706,0.008,-0.016,-0.003,-3.131,-0.206,-3.665,0.011,0.009,0.0,-6.811,0.196,-5.516,0.014,0.012
0,0.1,0.05,0.05,0.15,0.05,0.05,0.0,0.0,0.1,0.0,0.1,0.05,0.1,0.0,0.1,0.1,0.052,0.026,0.026,0.078,0.026,0.026,0.0,0.0,0.052,0.0,0.052,0.026,0.052,0.0,0.052,0.052,0.054,0.059,0.044,0.04,0.052,0.05,0.049,0.041,0.048,0.046,-0.001,-0.987,0.069,-0.03,-0.001,0.005,0.003,-0.35,0.097,1.0,0.007,0.01,-0.004,0.071,0.124,0.932,0.008,0.024,0.0,2.222,0.095,0.622,0.012,0.027,-0.002,-0.839,-0.001,-0.165,-0.01,-0.004,0.002,-1.248,0.111,1.274,0.022,0.007,-0.001,-0.316,0.107,3.591,0.043,0.043,0.004,1.313,0.231,0.522,0.048,0.057,-0.001,-0.181,0.069,-0.651,0.041,0.053,0.001,1.244,0.064,1.916,0.064,0.09
0,0.05,0.1,0.05,0.05,0.05,0.1,0.0,0.1,0.05,0.05,0.0,0.0,0.1,0.05,0.05,0.2,0.028,0.055,0.028,0.028,0.028,0.055,0.0,0.055,0.028,0.028,0.0,0.0,0.055,0.028,0.028,0.111,0.054,0.048,0.05,0.042,0.036,0.038,0.042,0.048,0.048,0.04,0.0,-0.814,0.115,-0.41,-0.0,0.006,-0.0,0.179,-0.067,-5.997,0.004,0.003,-0.003,0.159,-0.302,-3.567,-0.008,-0.008,-0.003,-0.376,-0.092,-5.112,-0.014,-0.006,-0.001,-0.103,0.014,-3.467,-0.004,0.021,0.001,0.931,0.326,-3.44,0.011,0.041,0.001,0.9,0.186,-6.717,0.008,0.047,0.003,-0.853,0.019,-5.711,0.051,0.037,-0.001,2.208,-0.219,-8.383,0.057,0.047,-0.002,0.467,-0.099,-10.089,0.055,0.051
0,0.0,0.1,0.05,0.05,0.05,0.0,0.0,0.15,0.05,0.05,0.05,0.0,0.05,0.05,0.1,0.25,0.0,0.052,0.026,0.026,0.026,0.0,0.0,0.077,0.026,0.026,0.026,0.0,0.026,0.026,0.052,0.129,0.052,0.041,0.06,0.033,0.046,0.05,0.046,0.056,0.037,0.064,0.0,-0.996,0.15,-0.241,0.0,0.001,-0.003,-0.365,0.125,0.213,0.023,-0.002,0.001,-1.607,-0.069,0.817,0.036,0.01,0.001,0.306,-0.015,4.605,0.022,0.004,-0.001,-0.173,-0.15,-3.011,0.025,0.008,-0.002,-1.633,-0.11,-2.526,0.06,0.002,-0.002,-0.401,-0.079,-1.947,0.078,0.027,-0.002,-1.528,-0.036,1.259,0.062,0.018,-0.002,3.175,-0.043,-0.77,0.065,0.027,0.001,-3.174,0.006,-1.605,0.062,0.013
0,0.05,0.0,0.05,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.05,0.3,0.028,0.0,0.028,0.085,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.056,0.056,0.028,0.169,0.053,0.036,0.044,0.05,0.044,0.037,0.057,0.028,0.056,0.032,0.002,-1.299,0.042,0.003,-0.001,0.003,-0.003,-0.068,-0.077,-0.857,-0.028,-0.025,-0.002,-0.676,0.041,0.124,-0.021,-0.016,-0.001,-0.701,-0.176,1.388,-0.017,-0.011,-0.003,0.594,-0.281,-1.589,-0.021,-0.007,-0.003,1.643,-0.128,-0.207,-0.009,0.013,0.0,-1.749,0.015,1.158,0.018,0.003,0.001,0.405,-0.129,0.333,-0.02,-0.03,-0.0,-2.296,0.003,-3.823,-0.026,-0.024,0.004,-2.681,0.388,-5.753,-0.043,-0.028
0,0.1,0.05,0.05,0.1,0.05,0.0,0.0,0.1,0.05,0.05,0.05,0.05,0.1,0.05,0.1,0.1,0.05,0.025,0.025,0.05,0.025,0.0,0.0,0.05,0.025,0.025,0.025,0.025,0.05,0.025,0.05,0.05,0.058,0.059,0.038,0.056,0.055,0.052,0.045,0.042,0.046,0.053,0.0,-0.795,-0.139,-0.418,-0.003,-0.004,0.0,-0.672,0.07,-2.632,0.002,0.008,0.002,2.22,-0.099,-1.186,0.007,0.017,0.001,0.464,-0.123,-2.701,-0.018,0.012,-0.003,-0.001,-0.019,1.291,-0.034,0.005,0.002,-1.308,-0.19,0.827,-0.04,-0.01,0.001,1.093,0.232,-3.526,-0.045,0.015,-0.001,-0.252,-0.228,-1.303,-0.008,0.012,0.001,-2.077,0.295,-2.957,-0.053,-0.002,0.002,-1.692,-0.031,-0.858,-0.044,-0.001
0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.1,0.1,0.0,0.1,0.35,0.0,0.0,0.049,0.025,0.0,0.0,0.0,0.025,0.025,0.025,0.025,0.049,0.049,0.0,0.049,0.172,0.054,0.038,0.059,0.04,0.068,0.038,0.064,0.042,0.063,0.043,0.002,-1.191,0.193,-0.147,0.001,0.007,-0.001,0.44,0.059,0.348,0.025,-0.001,-0.0,-1.637,-0.147,1.666,0.034,0.002,-0.004,1.423,-0.16,2.711,0.044,0.014,-0.001,-1.097,-0.022,3.495,0.057,0.029,0.002,2.8,-0.159,6.992,0.043,0.034,-0.002,1.094,0.012,-1.652,0.048,0.044,-0.001,0.114,-0.137,-2.667,0.025,-0.004,-0.001,-2.345,-0.067,0.77,0.007,-0.022,-0.004,-2.168,-0.141,-0.663,-0.007,-0.035
0,0.0,0.0,0.0,0.15,0.05,0.1,0.0,0.05,0.05,0.05,0.0,0.05,0.05,0.05,0.15,0.25,0.0,0.0,0.0,0.088,0.029,0.059,0.0,0.029,0.029,0.029,0.0,0.029,0.029,0.029,0.088,0.147,0.048,0.053,0.036,0.041,0.042,0.048,0.031,0.04,0.047,0.028,0.001,-0.788,0.089,-0.161,-0.001,0.006,-0.001,-1.183,-0.262,0.711,0.022,-0.011,0.002,-0.225,0.026,-0.551,0.02,0.003,0.001,-1.062,-0.057,0.451,0.048,0.014,0.001,-0.836,-0.08,-0.565,0.03,-0.022,0.001,-0.882,-0.003,-7.759,0.028,-0.034,-0.001,-0.896,-0.074,-5.85,0.067,-0.023,0.001,-1.685,0.073,-2.228,0.048,-0.02,-0.001,-2.205,-0.025,-3.627,0.024,-0.075,-0.003,-2.023,-0.276,-3.705,-0.03,-0.135
0,0.2,0.05,0.05,0.15,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.05,0.15,0.0,0.05,0.15,0.096,0.024,0.024,0.072,0.0,0.0,0.024,0.0,0.048,0.0,0.0,0.024,0.072,0.0,0.024,0.072,0.064,0.053,0.05,0.055,0.049,0.029,0.067,0.036,0.058,0.06,0.007,-1.379,-0.144,-0.366,-0.001,0.007,0.003,-0.204,-0.146,2.36,-0.012,-0.002,-0.0,-0.018,0.242,3.721,-0.002,0.007,-0.003,-0.68,-0.144,1.691,-0.01,-0.004,-0.003,-0.611,-0.275,3.267,0.003,0.008,-0.002,2.254,0.231,-0.301,0.004,0.03,-0.001,-0.372,-0.018,-0.291,0.016,0.043,-0.002,1.467,-0.1,-1.197,0.012,0.048,-0.002,-1.147,0.237,-5.474,0.009,0.051,-0.006,-1.496,-0.013,-9.479,0.002,0.052
0,0.05,0.0,0.05,0.1,0.0,0.0,0.0,0.05,0.05,0.0,0.1,0.1,0.1,0.05,0.05,0.3,0.026,0.0,0.026,0.052,0.0,0.0,0.0,0.026,0.026,0.0,0.052,0.052,0.052,0.026,0.026,0.155,0.063,0.05,0.059,0.043,0.035,0.049,0.049,0.041,0.042,0.052,-0.001,-1.629,-0.151,0.119,-0.0,0.001,-0.001,0.437,0.092,1.088,0.011,0.003,-0.003,1.594,-0.289,0.022,0.014,0.013,-0.001,0.678,0.119,-0.924,-0.001,-0.015,0.0,0.77,0.038,-0.063,0.032,-0.006,0.002,-0.275,0.164,1.135,0.051,0.009,0.002,0.645,0.064,2.713,0.07,0.028,-0.003,2.654,-0.04,4.342,0.093,0.045,-0.004,2.62,-0.077,9.316,0.083,0.03,-0.0,0.857,-0.024,8.779,0.05,0.013
0,0.05,0.1,0.0,0.05,0.05,0.05,0.0,0.2,0.0,0.0,0.05,0.05,0.1,0.1,0.05,0.15,0.026,0.053,0.0,0.026,0.026,0.026,0.0,0.105,0.0,0.0,0.026,0.026,0.053,0.053,0.026,0.079,0.062,0.05,0.045,0.063,0.025,0.061,0.03,0.042,0.06,0.035,-0.003,-1.644,-0.063,-0.05,-0.0,0.001,-0.003,-0.094,-0.219,-1.17,-0.013,-0.025,-0.0,-0.679,0.161,-2.093,-0.039,-0.035,0.001,-0.812,0.02,-3.595,-0.042,-0.049,-0.0,0.992,-0.219,-4.87,-0.059,-0.08,-0.001,-4.388,-0.055,-4.173,-0.028,-0.089,0.004,-0.358,0.218,-3.49,-0.015,-0.062,-0.005,-1.118,-0.262,-0.241,-0.029,-0.07,-0.002,-1.275,-0.172,-1.751,-0.03,-0.085,-0.0,-0.634,0.141,-3.921,-0.034,-0.067
0,0.0,0.05,0.1,0.1,0.05,0.0,0.0,0.1,0.15,0.0,0.05,0.05,0.05,0.05,0.1,0.15,0.0,0.028,0.057,0.057,0.028,0.0,0.0,0.057,0.085,0.0,0.028,0.028,0.028,0.028,0.057,0.085,0.051,0.04,0.036,0.035,0.04,0.051,0.03,0.061,0.047,0.043,-0.003,-0.483,0.112,-0.305,0.001,0.004,0.0,1.811,0.072,-0.842,0.003,0.006,-0.002,1.404,0.065,-1.969,-0.002,0.01,-0.001,2.214,0.186,-1.457,0.011,0.03,-0.001,2.06,0.234,0.123,0.032,0.057,-0.002,2.156,-0.016,2.647,0.019,0.053,0.004,3.385,0.074,2.324,-0.01,0.035,0.001,1.696,0.065,3.535,0.01,0.059,-0.001,5.679,0.216,2.507,0.014,0.075,-0.001,6.164,0.081,3.821,0.072,0.095
0,0.0,0.05,0.0,0.15,0.05,0.05,0.0,0.1,0.05,0.0,0.0,0.05,0.1,0.05,0.1,0.25,0.0,0.029,0.0,0.086,0.029,0.029,0.0,0.057,0.029,0.0,0.0,0.029,0.057,0.029,0.057,0.143,0.055,0.039,0.047,0.042,0.045,0.053,0.029,0.038,0.053,0.028,0.002,-1.336,-0.017,0.003,-0.001,0.004,-0.0,0.657,-0.026,-2.333,-0.003,-0.001,-0.002,-0.548,-0.144,-1.709,0.024,0.005,-0.003,1.267,0.065,-2.783,0.023,0.012,-0.003,0.542,-0.415,-3.495,-0.004,-0.011,0.0,-1.214,-0.049,-2.921,0.027,-0.022,0.0,1.539,-0.052,-1.138,0.041,-0.001,0.003,0.581,0.135,2.513,0.024,-0.015,0.004,-1.019,-0.351,1.608,-0.0,-0.065,-0.002,-0.311,0.195,0.763,-0.043,-0.095
0,0.15,0.0,0.1,0.05,0.0,0.0,0.0,0.1,0.05,0.05,0.15,0.05,0.1,0.05,0.1,0.05,0.072,0.0,0.048,0.024,0.0,0.0,0.0,0.048,0.024,0.024,0.072,0.024,0.048,0.024,0.048,0.024,0.056,0.054,0.047,0.059,0.053,0.035,0.051,0.058,0.046,0.059,-0.001,-0.934,0.106,-0.224,-0.0,0.004,0.002,-1.143,0.031,0.632,0.027,-0.001,0.001,-0.19,-0.056,3.619,0.019,0.003,-0.0,-1.518,-0.007,2.263,-0.003,-0.018,-0.002,-1.187,0.113,6.06,-0.015,-0.02,0.001,1.962,-0.059,-1.03,-0.012,-0.007,-0.003,-1.999,-0.14,-2.709,-0.033,-0.062,0.002,-2.478,-0.223,0.412,-0.045,-0.064,-0.002,-2.524,-0.073,-0.627,-0.089,-0.095,0.002,-5.032,-0.009,0.479,-0.047,-0.117
0,0.1,0.1,0.05,0.05,0.15,0.2,0.0,0.1,0.05,0.05,0.0,0.0,0.05,0.1,0.0,0.0,0.058,0.058,0.029,0.029,0.087,0.117,0.0,0.058,0.029,0.029,0.0,0.0,0.029,0.058,0.0,0.0,0.047,0.042,0.044,0.049,0.037,0.047,0.023,0.027,0.058,0.043,-0.002,-0.623,-0.02,-0.271,0.0,-0.0,0.0,-0.832,-0.047,-0.442,-0.024,-0.015,-0.001,-1.134,-0.113,2.743,-0.03,-0.006,0.001,-1.91,-0.106,3.72,0.001,-0.003,-0.005,-1.347,-0.084,3.87,-0.01,-0.025,0.001,-0.364,0.023,2.925,-0.004,-0.02,0.003,0.938,-0.051,5.089,0.039,-0.0,-0.003,-0.418,-0.015,5.088,0.025,-0.041,-0.0,-2.63,-0.108,3.722,0.007,-0.08,-0.003,-2.64,-0.171,3.847,-0.03,-0.105
0,0.2,0.0,0.15,0.05,0.05,0.0,0.0,0.0,0.1,0.05,0.0,0.2,0.0,0.0,0.2,0.0,0.104,0.0,0.078,0.026,0.026,0.0,0.0,0.0,0.052,0.026,0.0,0.104,0.0,0.0,0.104,0.0,0.062,0.042,0.045,0.056,0.03,0.063,0.037,0.062,0.038,0.046,0.002,-1.795,0.212,-0.252,-0.004,-0.001,0.001,0.212,0.047,2.602,-0.017,-0.006,-0.005,-1.062,-0.193,3.607,0.006,-0.01,-0.003,-1.377,-0.158,-3.727,0.003,-0.006,-0.005,-0.286,0.02,-2.477,0.035,-0.002,0.002,-3.032,-0.008,-6.793,0.024,-0.0,0.005,-1.466,-0.069,-8.081,-0.011,-0.027,0.005,-4.686,-0.227,-8.5,0.014,-0.035,-0.001,-0.711,-0.126,-10.488,0.013,-0.025,-0.0,-3.74,-0.179,-9.989,0.052,-0.042
0,0.0,0.05,0.0,0.0,0.05,0.2,0.0,0.3,0.0,0.05,0.0,0.0,0.0,0.2,0.1,0.05,0.0,0.031,0.0,0.0,0.031,0.124,0.0,0.187,0.0,0.031,0.0,0.0,0.0,0.124,0.062,0.031,0.043,0.037,0.041,0.031,0.043,0.038,0.047,0.04,0.022,0.036,-0.001,-0.516,-0.077,-0.208,0.0,0.001,0.0,-0.146,-0.033,2.38,-0.006,-0.001,-0.001,-0.814,-0.062,1.331,-0.021,-0.006,0.002,0.121,0.064,4.151,-0.021,0.007,0.001,1.404,0.019,2.432,-0.015,0.016,-0.001,0.481,-0.151,4.376,0.024,0.02,0.0,0.499,-0.019,2.255,0.02,0.012,-0.004,0.785,-0.108,1.311,0.014,-0.017,0.001,2.937,0.155,-8.225,0.034,0.012,-0.001,0.862,-0.144,-7.842,0.098,0.031
0,0.15,0.05,0.15,0.05,0.1,0.05,0.0,0.05,0.15,0.1,0.05,0.0,0.0,0.0,0.1,0.0,0.079,0.026,0.079,0.026,0.053,0.026,0.0,0.026,0.079,0.053,0.026,0.0,0.0,0.0,0.053,0.0,0.061,0.045,0.048,0.048,0.051,0.054,0.048,0.027,0.057,0.034,-0.001,-0.426,-0.23,-0.853,-0.002,-0.004,0.001,-0.645,-0.067,-0.339,-0.028,-0.023,-0.001,-0.572,0.135,2.087,-0.032,-0.009,0.0,-0.261,-0.055,3.918,-0.029,-0.002,-0.001,-0.121,0.072,2.593,-0.06,-0.022,-0.002,-3.333,-0.087,2.605,-0.079,-0.052,-0.0,-3.796,-0.095,4.494,-0.049,-0.041,0.005,-1.957,0.289,9.219,-0.062,-0.035,-0.001,-3.051,-0.153,-0.435,-0.067,-0.042,0.002,-3.634,-0.092,3.405,-0.027,-0.024
0,0.15,0.1,0.05,0.1,0.25,0.15,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.05,0.0,0.0,0.081,0.054,0.027,0.054,0.135,0.081,0.0,0.0,0.0,0.054,0.0,0.0,0.027,0.027,0.0,0.0,0.056,0.055,0.034,0.05,0.039,0.051,0.049,0.039,0.045,0.045,0.0,-0.901,-0.007,-0.435,-0.001,0.005,-0.0,-0.22,-0.136,-5.442,-0.002,-0.001,-0.004,1.585,0.012,-1.802,-0.013,0.006,-0.004,-1.103,0.119,-2.641,-0.026,0.01,-0.001,0.389,-0.007,-4.66,-0.028,0.009,0.003,-2.118,-0.082,-2.898,-0.004,0.006,0.005,-1.939,-0.118,-3.632,-0.027,-0.015,0.001,0.732,0.016,-3.904,-0.027,-0.002,0.003,-2.29,0.084,-0.589,-0.001,-0.004,-0.005,-2.371,-0.141,-1.621,-0.051,-0.041
0,0.15,0.1,0.1,0.05,0.15,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.1,0.1,0.0,0.1,0.078,0.052,0.052,0.026,0.078,0.0,0.0,0.026,0.0,0.026,0.0,0.026,0.052,0.052,0.0,0.052,0.062,0.049,0.061,0.037,0.05,0.039,0.063,0.049,0.033,0.039,0.0,-1.311,0.033,-0.593,-0.003,-0.005,-0.002,0.436,-0.05,0.69,0.009,0.013,-0.001,-1.488,-0.067,3.861,-0.009,0.006,-0.003,1.981,-0.109,-3.138,-0.009,0.004,-0.002,0.698,-0.141,-0.502,-0.028,0.001,0.002,0.217,0.067,0.974,0.001,-0.008,0.001,-0.935,-0.039,-0.13,-0.006,-0.01,0.001,2.043,0.0,0.289,0.006,0.008,-0.001,4.171,-0.114,2.56,0.013,0.03,0.003,1.538,0.141,0.779,0.008,0.027
